Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Es_SKU_Fantasma,Posible_Devolucion,Outlier_Entrega,Ciudad_Valida,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Bodega_Externa,Stock_Imputado,Outlier_Costo,Dias_Desde_Revision,Rating_Producto,Rating_Logistica,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Comentario_Texto,Feedback_Count,Tiene_Feedback,Ingreso_Transaccion,Margen_Unitario,Margen_Pct,Margen_Total_Transaccion,Brecha_Entrega,Ingreso_En_Riesgo
TRX-11112,PROD-3222,2024-12-10,7,1428.24,27.32,10,Devuelto,Barranquilla,App,False,False,False,True,Laptops,63.0,1178.08,230.0,3.0,Occidente,2024-12-29,False,False,False,573.0,,,,False,,,0,False,9997.68,250.16000000000008,0.1751526354114155,1751.1200000000006,7.0,0.0
TRX-11113,PROD-2892,2025-02-19,14,402.41,79.43,13,Entregado,Bogotá,App,False,False,False,True,Monitores,233.0,1474.6,185.0,5.0,Occidente,2024-07-28,False,False,False,727.0,2.0,4.0,53.4,True,Sin Respuesta,Sin comentario,1,True,5633.740000000001,-1072.1899999999998,-2.6644218583037196,-15010.659999999998,8.0,0.0
TRX-11114,PROD-2692,2025-09-18,4,267.87,8.49,24,Sin Información,Medellín,WhatsApp,False,False,False,True,Accesorios,943.0,546.0,286.0,5.0,BOD-EXT-99,2024-10-15,True,False,False,648.0,,,,False,,,0,False,1071.48,-278.13,-1.0383021614962482,-1112.52,19.0,0.0
TRX-11115,PROD-1222,2025-07-02,11,680.67,51.51,11,En Camino,Medellín,Físico,False,False,False,True,Laptops,537.0,497.28,155.0,3.0,ZONA_FRANCA,2025-02-06,True,False,False,534.0,,,,False,,,0,False,7487.37,183.39,0.26942571290052447,2017.29,8.0,0.0
TRX-11116,PROD-1768,2025-07-30,2,1544.38,52.36,1,Retrasado,Sin Ciudad (Venta Web),Físico,False,False,False,False,Accesorios,1811.0,1216.04,154.0,27.5,ZONA_FRANCA,2024-08-17,True,False,False,707.0,1.0,1.0,-69.2,False,Sin Respuesta,Dañado,1,True,3088.76,328.34000000000015,0.21260311581346567,656.6800000000003,-26.5,0.0
TRX-11117,PROD-3123,2026-01-20,2,222.16,55.39,20,Retrasado,Sin Ciudad (Venta Web),App,False,False,False,False,Laptops,847.0,963.04,260.0,5.0,Norte,2024-06-29,False,False,False,756.0,2.5,4.0,90.55000000000001,True,No,No volvería; Lento,2,True,444.32,-740.88,-3.334893770255672,-1481.76,15.0,0.0
TRX-11118,PROD-2481,2025-03-01,4,467.38,70.43,11,Perdido,Cali,App,False,False,False,True,Monitores,901.0,353.19,122.0,0.0,Norte,2025-12-25,False,False,False,212.0,,,,False,,,0,False,1869.52,114.19,0.24431939749240447,456.76,11.0,0.0
TRX-11119,PROD-3550,2025-08-04,1,26.84,8.56,1,Retrasado,Bogotá,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,26.84,,,,,26.84
TRX-11120,PROD-3041,2025-09-22,14,1937.15,60.64,3,Retrasado,Barranquilla,WhatsApp,False,False,False,True,Smartphones,64.0,335.92,230.0,3.0,Norte,2024-10-23,False,False,False,640.0,1.0,2.0,56.7,False,Tal vez,Excelente,1,True,27120.100000000002,1601.23,0.82659060991663,22417.22,0.0,0.0
TRX-11121,PROD-3561,2026-01-02,4,1188.37,5.29,8,En Camino,Cali,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,4753.48,,,,,4753.48
TRX-11122,PROD-2810,2025-02-25,12,1442.6,30.19,13,Sin Información,Cali,App,False,False,False,True,Tablets,544.0,533.98,130.0,10.0,BOD-EXT-99,2025-04-25,True,False,False,456.0,,,,False,,,0,False,17311.199999999997,908.6199999999999,0.6298488839595175,10903.439999999999,3.0,0.0
TRX-11123,PROD-1211,2025-02-25,14,1306.25,52.47,28,Devuelto,Medellín,Físico,False,False,False,True,Smartphones,78.0,262.33,111.0,5.0,BOD-EXT-99,2025-01-22,True,False,False,549.0,,,,False,,,0,False,18287.5,1043.92,0.7991732057416269,14614.880000000001,23.0,0.0
TRX-11124,PROD-1833,2025-10-03,11,297.29,91.57,7,Sin Información,Bogotá,WhatsApp,False,False,False,True,Accesorios,1583.0,334.63,205.0,27.5,Norte,2024-10-20,False,False,False,643.0,2.0,4.0,-95.1,False,Sin Respuesta,Dañado,1,True,3270.19,-37.339999999999975,-0.1256012647583167,-410.7399999999997,-20.5,0.0
TRX-11125,PROD-2093,2025-04-12,6,1193.93,17.03,3,Sin Información,Sin Ciudad (Venta Web),Online,False,False,False,False,Smartphones,1825.0,399.69,140.0,27.5,Norte,2024-10-14,False,False,False,649.0,,,,False,,,0,False,7163.58,794.24,0.6652316299950584,4765.4400000000005,-24.5,0.0
TRX-11126,PROD-3249,2026-01-03,6,271.52,21.08,20,Retrasado,Bogotá,Físico,False,False,False,True,Laptops,1894.0,614.62,243.0,27.5,Sur,2025-06-30,False,False,False,390.0,3.0,5.0,-9.4,False,Sin Respuesta,Dañado,1,True,1629.12,-343.1,-1.2636269888037714,-2058.6000000000004,-7.5,0.0
TRX-11127,PROD-1536,2025-11-05,7,808.46,68.58,2,Devuelto,Bogotá,App,False,False,False,True,Sin Categoría,446.0,939.77,297.0,5.0,Norte,2025-10-14,False,False,False,284.0,,,,False,,,0,False,5659.22,-131.30999999999995,-0.162419909457487,-919.1699999999996,-3.0,0.0
TRX-11128,PROD-2179,2025-08-29,5,1142.24,52.36,18,Entregado,Barranquilla,Físico,False,False,False,True,Smartphones,523.0,504.87,147.0,27.5,ZONA_FRANCA,2025-07-28,True,False,False,362.0,,,,False,,,0,False,5711.2,637.37,0.5580000700378204,3186.85,-9.5,0.0
TRX-11129,PROD-2794,2025-12-28,9,1122.17,40.61,5,Sin Información,Bogotá,WhatsApp,False,False,False,True,Sin Categoría,339.0,490.94,179.0,10.0,ZONA_FRANCA,2024-06-02,True,False,False,783.0,,,,False,,,0,False,10099.53,631.23,0.5625083543491628,5681.07,-5.0,0.0
TRX-11130,PROD-3860,2025-08-30,2,246.96,64.23,29,Sin Información,Medellín,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,493.92,,,,,493.92
TRX-11131,PROD-2985,2025-01-17,2,78.53,99.76,18,Retrasado,Bogotá,Físico,False,False,False,True,Laptops,70.0,1283.74,231.0,0.0,Occidente,2024-10-03,False,False,False,660.0,,,,False,,,0,False,157.06,-1205.21,-15.347128485928945,-2410.42,18.0,0.0
TRX-11132,PROD-1497,2025-02-23,4,1598.49,98.75,16,Entregado,Sin Ciudad (Venta Web),Físico,False,False,False,False,Accesorios,1129.0,1039.18,266.0,10.0,Norte,2025-02-26,False,False,False,514.0,,,,False,,,0,False,6393.96,559.31,0.349898967150248,2237.24,6.0,0.0
TRX-11133,PROD-1118,2025-09-21,4,1454.59,38.6,27,Entregado,Bogotá,App,False,False,False,True,Sin Categoría,1391.0,1476.17,101.0,0.0,Occidente,2024-12-16,False,False,False,586.0,,,,False,,,0,False,5818.36,-21.580000000000155,-0.014835795653758211,-86.32000000000062,27.0,0.0
TRX-11134,PROD-3580,2025-08-19,4,172.82,52.87,7,Perdido,Barranquilla,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,1.0,2.0,10.3,True,No,No volvería,1,True,691.28,,,,,691.28
TRX-11135,PROD-3493,2025-01-19,1,263.56,90.95,1,Devuelto,Bogotá,WhatsApp,False,False,False,True,Accesorios,1241.0,336.65,146.0,0.0,ZONA_FRANCA,2025-01-07,True,False,False,564.0,,,,False,,,0,False,263.56,-73.08999999999997,-0.2773182577022309,-73.08999999999997,1.0,0.0
TRX-11136,PROD-1980,2025-04-09,4,1786.24,13.76,9,Devuelto,Bogotá,App,False,False,False,True,Accesorios,794.0,1078.61,107.0,27.5,Norte,2024-05-02,False,False,False,814.0,,,,False,,,0,False,7144.96,707.6300000000001,0.3961561716230742,2830.5200000000004,-18.5,0.0
TRX-11137,PROD-3907,2025-10-28,12,1540.57,47.97,15,Perdido,Sin Ciudad (Venta Web),WhatsApp,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,2.3333333333333335,2.0,-40.800000000000004,True,Sin Respuesta,Dañado,3,True,18486.84,,,,,18486.84
TRX-11138,PROD-1648,2026-01-01,5,1992.36,40.87,26,En Camino,Bucaramanga,Físico,False,False,False,True,Sin Categoría,1326.0,983.74,291.0,27.5,Sur,2025-09-04,False,False,False,324.0,5.0,5.0,-40.4,False,Tal vez,Excelente,1,True,9961.8,1008.6199999999999,0.5062438515127787,5043.099999999999,-1.5,0.0
TRX-11139,PROD-2272,2025-06-12,9,515.44,33.01,1,Perdido,Sin Ciudad (Venta Web),App,False,False,False,False,Smartphones,1253.0,970.38,215.0,27.5,ZONA_FRANCA,2024-12-09,True,False,False,593.0,,,,False,,,0,False,4638.960000000001,-454.93999999999994,-0.8826245537792952,-4094.4599999999996,-26.5,0.0
TRX-11140,PROD-3256,2025-03-25,3,980.73,52.36,27,Sin Información,Bogotá,WhatsApp,False,False,False,True,Smartphones,1048.0,389.77,190.0,27.5,Norte,2025-10-07,False,False,False,291.0,,,,False,,,0,False,2942.19,590.96,0.6025715538425459,1772.88,-0.5,0.0
TRX-11141,PROD-1056,2025-12-14,3,480.55,99.45,17,Perdido,Cali,Físico,False,False,False,True,Sin Categoría,266.0,1235.24,266.0,0.0,BOD-EXT-99,2024-04-18,True,False,False,828.0,,,,False,,,0,False,1441.65,-754.69,-1.5704713349287276,-2264.07,17.0,0.0
TRX-11142,PROD-3262,2025-02-17,14,1249.37,74.69,9,Perdido,Cali,Online,False,False,False,True,Tablets,867.0,60.28,111.0,5.0,Sur,2025-04-14,False,False,False,467.0,,,,False,,,0,False,17491.18,1189.09,0.9517516828481555,16647.26,4.0,0.0
TRX-11143,PROD-2671,2025-03-07,5,239.67,41.93,23,Entregado,Bucaramanga,Físico,False,False,False,True,Monitores,649.0,295.28,123.0,3.0,Norte,2025-04-19,False,False,False,462.0,,,,False,,,0,False,1198.35,-55.609999999999985,-0.23202737096841486,-278.04999999999995,20.0,0.0
TRX-11144,PROD-1381,2024-12-06,10,263.21,83.76,15,Devuelto,Bogotá,App,False,False,False,True,Laptops,1535.0,232.64,281.0,0.0,BOD-EXT-99,2024-11-02,True,False,False,630.0,1.0,3.0,-36.1,False,No,Excelente,1,True,2632.1,30.569999999999993,0.1161430036852703,305.69999999999993,15.0,0.0
TRX-11145,PROD-1920,2025-05-16,6,153.06,51.52,10,En Camino,Medellín,WhatsApp,False,False,False,True,Monitores,214.0,1350.64,127.0,0.0,Occidente,2025-04-22,False,False,False,459.0,4.0,1.0,-49.2,False,Tal vez,Excelente,1,True,918.36,-1197.5800000000002,-7.824251927348753,-7185.480000000001,10.0,0.0
TRX-11146,PROD-1464,2025-08-02,3,1390.24,87.92,28,Retrasado,Medellín,Online,False,False,False,True,Accesorios,187.0,1180.74,212.0,10.0,Norte,2025-10-29,False,False,False,269.0,3.0,5.0,0.5500000000000007,True,No,Lento; No volvería,2,True,4170.72,209.5,0.1506934054551732,628.5,18.0,0.0
TRX-11147,PROD-2890,2025-06-21,1,993.2,30.31,20,Retrasado,Sin Ciudad (Venta Web),WhatsApp,False,False,False,False,Tablets,1020.0,236.11,153.0,5.0,ZONA_FRANCA,2025-02-05,True,True,False,535.0,,,,False,,,0,False,993.2,757.09,0.7622734595247684,757.09,15.0,0.0
TRX-11148,PROD-1481,2025-03-20,10,1239.29,26.24,3,Retrasado,Bucaramanga,WhatsApp,False,False,False,True,Laptops,967.0,398.43,192.0,5.0,Occidente,2024-05-28,False,True,False,788.0,,,,False,,,0,False,12392.9,840.8599999999999,0.6785013999951585,8408.599999999999,-2.0,0.0
TRX-11149,PROD-3653,2025-07-02,8,1759.81,28.49,28,En Camino,Bucaramanga,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,14078.48,,,,,14078.48
TRX-11150,PROD-1630,2024-11-12,12,1483.25,56.16,5,Retrasado,Sin Ciudad (Venta Web),Online,False,False,False,False,Laptops,596.0,306.87,166.0,5.0,Norte,2025-11-03,False,False,False,264.0,,,,False,,,0,False,17799.0,1176.38,0.7931097252654644,14116.560000000001,0.0,0.0
TRX-11151,PROD-3041,2024-12-06,1,928.83,32.67,2,En Camino,Bogotá,WhatsApp,False,False,False,True,Smartphones,64.0,335.92,230.0,3.0,Norte,2024-10-23,False,False,False,640.0,,,,False,,,0,False,928.83,592.9100000000001,0.6383407082027929,592.9100000000001,-1.0,0.0
TRX-11152,PROD-3935,2025-02-13,2,1968.87,52.36,22,Retrasado,Bogotá,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,3937.74,,,,,3937.74
TRX-11153,PROD-2195,2025-08-31,3,917.95,18.98,6,Retrasado,Sin Ciudad (Venta Web),Online,False,False,False,False,Monitores,1129.0,345.93,225.0,5.0,ZONA_FRANCA,2024-12-29,True,False,False,573.0,,,,False,,,0,False,2753.8500000000004,572.02,0.6231494090092052,1716.06,1.0,0.0
TRX-11154,PROD-3084,2025-03-29,6,233.78,99.49,16,En Camino,Cali,App,False,False,False,True,Laptops,1976.0,1372.7,103.0,27.5,Occidente,2024-12-29,False,False,False,573.0,,,,False,,,0,False,1402.68,-1138.92,-4.871759774146634,-6833.52,-11.5,0.0
TRX-11155,PROD-3889,2025-01-23,4,1985.38,90.54,12,Devuelto,Sin Ciudad (Venta Web),Online,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,7941.52,,,,,7941.52
TRX-11156,PROD-2119,2025-08-20,4,55.41,65.33,17,Sin Información,Medellín,WhatsApp,False,False,False,True,Laptops,1762.0,1240.81,174.0,10.0,BOD-EXT-99,2025-04-03,True,False,False,478.0,1.0,4.0,6.0,True,No,Dañado,1,True,221.64,-1185.3999999999999,-21.393250315827466,-4741.599999999999,7.0,0.0
TRX-11157,PROD-2701,2025-05-31,9,1104.27,89.7,12,Sin Información,Medellín,Online,False,False,False,True,Laptops,630.0,696.0,238.0,3.0,ZONA_FRANCA,2024-07-20,True,False,False,735.0,,,,False,,,0,False,9938.43,408.27,0.3697193621125268,3674.43,9.0,0.0
TRX-11158,PROD-2976,2025-07-15,6,625.1,93.87,26,En Camino,Bogotá,WhatsApp,False,False,False,True,Smartphones,1112.0,203.19,166.0,27.5,Occidente,2024-08-31,False,False,False,693.0,,,,False,,,0,False,3750.6000000000004,421.91,0.6749480083186691,2531.46,-1.5,0.0
TRX-11159,PROD-2934,2025-08-11,12,1012.07,69.23,25,En Camino,Medellín,Online,False,False,False,True,Smartphones,895.0,329.12,266.0,10.0,Sur,2024-03-09,False,False,False,868.0,1.0,4.0,51.4,False,Tal vez,Sin comentario,1,True,12144.84,682.95,0.6748051024138647,8195.400000000001,15.0,0.0
TRX-11160,PROD-1998,2025-01-30,2,1121.84,54.27,17,Perdido,Bogotá,Online,False,False,False,True,Sin Categoría,1700.0,482.5,230.0,27.5,Occidente,2024-11-08,False,False,False,624.0,,,,False,,,0,False,2243.68,639.3399999999999,0.5699030164729373,1278.6799999999998,-10.5,0.0
TRX-11161,PROD-2870,2025-06-01,7,487.79,88.79,22,Entregado,Bogotá,Online,False,False,False,True,Smartphones,1692.0,1080.01,288.0,27.5,Sur,2025-08-04,False,False,False,355.0,5.0,2.0,-10.5,False,No,Dañado,1,True,3414.53,-592.22,-1.2140880296849055,-4145.54,-5.5,0.0
TRX-11162,PROD-3257,2025-09-15,13,1118.15,58.94,7,Entregado,Sin Ciudad (Venta Web),Físico,False,False,False,False,Laptops,889.0,78.49,188.0,27.5,Sur,2024-05-26,False,False,False,790.0,,,,False,,,0,False,14535.95,1039.66,0.9298036936010374,13515.580000000002,-20.5,0.0
TRX-11163,PROD-1592,2025-11-28,3,1514.56,17.05,24,Devuelto,Bogotá,Online,False,False,False,True,Monitores,912.0,540.22,217.0,3.0,Norte,2025-01-04,False,False,False,567.0,,,,False,,,0,False,4543.68,974.3399999999999,0.6433155503908725,2923.0199999999995,21.0,0.0
TRX-11164,PROD-2571,2025-03-21,9,540.35,52.36,16,Devuelto,Barranquilla,Físico,False,False,False,True,Sin Categoría,1726.0,149.69,181.0,5.0,ZONA_FRANCA,2025-07-31,True,False,False,359.0,,,,False,,,0,False,4863.150000000001,390.66,0.7229758489867678,3515.94,11.0,0.0
TRX-11165,PROD-1780,2025-11-04,6,773.02,39.85,18,Devuelto,Sin Ciudad (Venta Web),App,False,False,False,False,Laptops,567.0,624.2,142.0,27.5,Sur,2024-08-18,False,False,False,706.0,2.0,1.0,86.1,False,No,Sin comentario,1,True,4638.12,148.81999999999994,0.1925176580166101,892.9199999999996,-9.5,0.0
TRX-11166,PROD-3455,2025-09-06,8,543.8,47.36,27,Entregado,Bucaramanga,App,False,False,False,True,Monitores,1084.0,726.24,124.0,5.0,BOD-EXT-99,2024-10-09,True,False,False,654.0,,,,False,,,0,False,4350.4,-182.44000000000005,-0.3354909893343142,-1459.5200000000004,22.0,0.0
TRX-11167,PROD-3081,2026-01-30,13,1642.91,93.86,8,Devuelto,Medellín,Online,False,False,False,True,Accesorios,478.0,416.61,221.0,5.0,Norte,2025-06-01,False,False,False,419.0,4.0,4.0,-54.8,True,Sí,Lento,1,True,21357.83,1226.3000000000002,0.7464194630259723,15941.900000000001,3.0,0.0
TRX-11168,PROD-1559,2025-01-10,13,1452.71,67.62,27,Sin Información,Medellín,App,False,False,False,True,Laptops,191.0,647.81,226.0,10.0,ZONA_FRANCA,2025-12-29,True,False,False,208.0,5.0,1.0,-87.4,False,Sí,Sin comentario,1,True,18885.23,804.9000000000001,0.5540679144495461,10463.7,17.0,0.0
TRX-11169,PROD-1285,2026-01-17,1,1743.68,88.15,26,Devuelto,Bogotá,Online,False,False,False,True,Smartphones,1777.0,1462.01,208.0,27.5,BOD-EXT-99,2025-03-21,True,False,False,491.0,4.0,4.0,44.1,True,Sin Respuesta,Sin comentario,1,True,1743.68,281.6700000000001,0.16153766746191967,281.6700000000001,-1.5,0.0
TRX-11170,PROD-2131,2026-01-03,2,348.4,76.97,18,En Camino,Bucaramanga,Físico,False,False,False,True,Tablets,405.0,1368.34,203.0,5.0,ZONA_FRANCA,2025-03-30,True,False,False,482.0,,,,False,,,0,False,696.8,-1019.9399999999999,-2.9274971297359356,-2039.8799999999999,13.0,0.0
TRX-11171,PROD-2699,2025-08-26,6,156.42,34.44,2,Sin Información,Bogotá,App,False,False,False,True,Sin Categoría,130.0,990.03,240.0,27.5,Norte,2024-12-29,False,False,False,573.0,,,,False,,,0,False,938.52,-833.61,-5.329305715381666,-5001.66,-25.5,0.0
TRX-11172,PROD-2392,2024-12-09,3,247.57,73.28,9,Sin Información,Bogotá,WhatsApp,False,False,False,True,Sin Categoría,1254.0,393.08,274.0,3.0,ZONA_FRANCA,2025-10-13,True,False,False,285.0,,,,False,,,0,False,742.71,-145.51,-0.5877529587591388,-436.53,6.0,0.0
TRX-11173,PROD-3079,2026-01-01,1,330.43,23.55,23,En Camino,Bogotá,Online,False,False,False,True,Sin Categoría,142.0,1318.38,296.0,27.5,Sur,2025-03-10,False,False,False,502.0,,,,False,,,0,False,330.43,-987.95,-2.989891958962564,-987.95,-4.5,0.0
TRX-11174,PROD-2094,2024-09-24,6,1070.83,43.77,24,Entregado,Bogotá,Online,False,False,False,True,Tablets,1797.0,388.67,211.0,3.0,ZONA_FRANCA,2025-03-13,True,False,False,499.0,,,,False,,,0,False,6424.98,682.1599999999999,0.6370385588748914,4092.959999999999,21.0,0.0
TRX-11175,PROD-1010,2025-08-09,5,1942.12,81.58,16,En Camino,Bucaramanga,App,False,False,False,True,Smartphones,1317.0,0.05,201.0,27.5,Sur,2024-12-02,False,False,False,600.0,,,,False,,,0,False,9710.599999999999,1942.07,0.9999742549379029,9710.35,-11.5,0.0
TRX-11176,PROD-2158,2025-06-25,13,720.9,52.36,17,Devuelto,Bogotá,App,False,False,False,True,Accesorios,1792.0,112.5,235.0,27.5,Norte,2024-08-13,False,False,False,711.0,4.0,3.0,5.2,True,Sí,Precio justo,1,True,9371.699999999999,608.4,0.8439450686641697,7909.2,-10.5,0.0
TRX-11177,PROD-3973,2025-07-09,9,1917.43,63.13,10,En Camino,Bucaramanga,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,17256.87,,,,,17256.87
TRX-11178,PROD-2222,2025-07-16,6,86.02,83.41,22,Sin Información,Medellín,Online,False,False,False,True,Laptops,1004.0,348.4,158.0,10.0,Occidente,2025-04-13,False,False,False,468.0,5.0,3.0,-62.3,False,Sí,Excelente,1,True,516.12,-262.38,-3.0502208788653804,-1574.28,12.0,0.0
TRX-11179,PROD-3404,2025-03-10,5,1854.48,29.2,1,Perdido,Bogotá,WhatsApp,False,False,False,True,Smartphones,219.0,80.67,169.0,3.0,ZONA_FRANCA,2025-07-15,True,False,False,375.0,4.0,3.0,-12.1,True,Sí,Precio justo,1,True,9272.4,1773.81,0.9564999352918337,8869.05,-2.0,0.0
TRX-11180,PROD-3375,2025-05-20,1,370.49,76.23,21,En Camino,Bucaramanga,Online,False,False,False,True,Accesorios,987.0,635.1,189.0,27.5,ZONA_FRANCA,2024-05-18,True,True,False,798.0,3.0,4.0,-73.4,False,Sí,Lento,1,True,370.49,-264.61,-0.7142163081324733,-264.61,-6.5,0.0
TRX-11181,PROD-3703,2025-12-25,1,1825.83,24.22,18,Entregado,Medellín,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,1825.83,,,,,1825.83
TRX-11182,PROD-3005,2026-01-10,11,121.89,56.8,15,Devuelto,Bogotá,Físico,False,False,False,True,Smartphones,1722.0,387.67,292.0,10.0,BOD-EXT-99,2024-11-09,True,False,False,623.0,,,,False,,,0,False,1340.79,-265.78000000000003,-2.180490606284355,-2923.5800000000004,5.0,0.0
TRX-11183,PROD-1608,2024-10-15,1,1896.96,46.19,9,Sin Información,Cali,Online,False,False,False,True,Accesorios,1666.0,1366.63,107.0,5.0,BOD-EXT-99,2025-05-17,True,False,False,434.0,,,,False,,,0,False,1896.96,530.3299999999999,0.27956836201079616,530.3299999999999,4.0,0.0
TRX-11184,PROD-2829,2025-07-13,7,409.59,57.87,3,Sin Información,Bogotá,Online,False,False,False,True,Laptops,1114.0,204.01,218.0,5.0,BOD-EXT-99,2025-06-15,True,False,False,405.0,,,,False,,,0,False,2867.1299999999997,205.57999999999998,0.5019165506970384,1439.06,-2.0,0.0
TRX-11185,PROD-3206,2025-03-13,6,612.4,17.88,16,Devuelto,Medellín,Online,False,False,False,True,Smartphones,906.0,900.04,132.0,0.0,Occidente,2026-01-10,False,False,False,196.0,,,,False,,,0,False,3674.3999999999996,-287.64,-0.4696930111038537,-1725.84,16.0,0.0
TRX-11186,PROD-2983,2025-08-11,14,986.98,39.32,26,Entregado,Cali,WhatsApp,False,False,False,True,Smartphones,923.0,131.51,221.0,5.0,Norte,2024-05-15,False,False,False,801.0,,,,False,,,0,False,13817.720000000001,855.47,0.8667551520800827,11976.58,21.0,0.0
TRX-11187,PROD-2413,2025-08-06,5,767.63,68.36,23,En Camino,Barranquilla,App,False,False,False,True,Sin Categoría,1689.0,661.48,192.0,0.0,Occidente,2024-09-09,False,False,False,684.0,,,,False,,,0,False,3838.15,106.14999999999998,0.13828276643695528,530.7499999999999,23.0,0.0
TRX-11188,PROD-2361,2025-10-23,4,1338.38,52.36,15,Devuelto,Bogotá,Online,False,False,False,True,Laptops,891.0,760.19,149.0,5.0,BOD-EXT-99,2025-07-31,True,False,False,359.0,,,,False,,,0,False,5353.52,578.19,0.4320073521720289,2312.76,10.0,0.0
TRX-11189,PROD-3260,2025-07-05,11,1949.87,58.06,2,Devuelto,Barranquilla,Físico,False,False,False,True,Monitores,950.0,545.28,283.0,3.0,BOD-EXT-99,2024-08-07,True,False,False,717.0,,,,False,,,0,False,21448.57,1404.59,0.7203505874750624,15450.49,-1.0,0.0
TRX-11190,PROD-3225,2026-01-14,14,1216.79,57.15,10,Perdido,Bogotá,Físico,False,False,False,True,Monitores,961.0,639.18,282.0,27.5,Occidente,2024-11-11,False,True,False,621.0,4.0,2.0,75.0,False,Sin Respuesta,Excelente,1,True,17035.059999999998,577.61,0.4746998249492517,8086.54,-17.5,0.0
TRX-11191,PROD-2545,2025-08-31,13,1445.76,53.53,4,Entregado,Bogotá,App,False,False,False,True,Accesorios,1575.0,1013.87,125.0,5.0,Sur,2025-04-04,False,False,False,477.0,,,,False,,,0,False,18794.88,431.89,0.2987286963258079,5614.57,-1.0,0.0
TRX-11192,PROD-2865,2025-04-03,13,185.13,94.67,26,Sin Información,Bogotá,Físico,False,False,False,True,Tablets,899.0,427.07,165.0,3.0,Sur,2024-12-02,False,False,False,600.0,,,,False,,,0,False,2406.69,-241.94,-1.306865445902879,-3145.22,23.0,0.0
TRX-11193,PROD-2318,2025-03-10,11,1259.35,93.78,19,Sin Información,Medellín,Físico,False,False,False,True,Tablets,1660.0,543.01,255.0,27.5,BOD-EXT-99,2024-08-20,True,False,False,704.0,,,,False,,,0,False,13852.849999999999,716.3399999999999,0.5688172469924961,7879.739999999999,-8.5,0.0
TRX-11194,PROD-1772,2025-10-31,8,913.16,39.21,17,En Camino,Medellín,WhatsApp,False,False,False,True,Laptops,137.0,252.98,125.0,0.0,ZONA_FRANCA,2026-01-07,True,False,False,199.0,3.0,2.6666666666666665,50.03333333333333,True,No,Lento; No volvería,3,True,7305.28,660.18,0.7229620219895746,5281.44,17.0,0.0
TRX-11195,PROD-3856,2025-01-18,11,1772.71,38.43,10,En Camino,Bogotá,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,3.0,1.0,54.6,True,No,Sin comentario,1,True,19499.81,,,,,19499.81
TRX-11196,PROD-1978,2024-09-28,8,782.54,57.72,22,Devuelto,Medellín,Online,False,False,False,True,Sin Categoría,342.0,1251.63,180.0,10.0,Norte,2025-01-05,False,False,False,566.0,3.0,2.0,63.9,True,No,Excelente,1,True,6260.32,-469.09000000000015,-0.5994453957625171,-3752.720000000001,12.0,0.0
